Time (days),Strength of Memory,Learning Method,Material Complexity,Information Relevance,Presentation Type,Sleep Quality,Stress Level,Memory Retention (%)
3.182502724648611,1.1544028659294794,Watching,Low,Low,Auditory,Good,Low,14.93400735976962
2.46646898593054,3.1601975208023263,Doing,Medium,Low,Textual,Good,Low,51.00408305526083
1.053894402874994,4.5150388697699215,Listening,High,High,Textual,Good,Moderate,86.20626111419868
3.132311083073251,3.650153184341849,Watching,Medium,Medium,Textual,Poor,High,35.63629498864764
3.5246271218622143,1.1690797656051353,Listening,High,Medium,Textual,Average,High,1.0804717320541624
2.885162192004997,4.405246235305235,Watching,Low,Low,Textual,Good,High,58.37093182368937
4.782754647405589,1.8569480597998944,Listening,Low,Medium,Visual,Average,High,15.20959663522011
3.00418604843866,2.5433426494055382,Watching,High,Medium,Textual,Average,High,33.72619277862022
6.733781287141356,2.867642418601158,Watching,Low,Medium,Visual,Average,High,0.0
4.235014872982784,4.327279719701878,Doing,Medium,High,Auditory,Good,Moderate,47.54856085172031
5.671597755998172,4.692233728164474,Doing,High,Medium,Auditory,Average,Low,42.49877337595107
0.8545557314554041,4.683437950057503,Listening,High,Low,Auditory,Poor,High,93.65213449092772
2.8413099213267494,0.5357938157534329,Listening,Low,Medium,Auditory,Poor,Moderate,0.4684093370652966
2.424249139985354,4.6484981851345575,Doing,High,Medium,Auditory,Poor,Moderate,67.68640358210892
4.029428478142483,0.7447413470070755,Doing,High,High,Textual,Good,Low,10.679465453467836
6.041683288423837,1.6959814556784591,Listening,High,Medium,Textual,Poor,Low,5.881696692044218
0.640533702557846,2.817445346275248,Watching,Low,High,Auditory,Average,Low,81.19729761356652
0.6007661065085045,2.659665600519773,Watching,High,High,Textual,Good,Low,70.1664471458658
5.967192186287432,3.221194072493264,Listening,High,High,Visual,Good,Low,23.670034328363528
1.5686655936646663,2.657508029316526,Watching,Medium,Medium,Visual,Average,Moderate,55.09569134444263
4.714397455703715,4.704690558381894,Watching,Medium,Low,Textual,Poor,Low,37.09262222203152
3.845859113289556,1.5824698169656417,Doing,High,Low,Auditory,Average,Moderate,15.838216136353491
5.846965804721883,1.7331111231731864,Watching,Low,Medium,Auditory,Average,High,5.98475578445561
0.9631134778711844,4.643320710618752,Listening,High,High,Visual,Good,High,84.72248854237134
0.9955024634860178,0.845327811853653,Listening,Low,Low,Textual,Poor,Low,34.599895801031565
3.942046685920322,3.2430236985716445,Listening,Medium,Medium,Visual,Poor,High,34.531607966884295
6.630012708172759,3.5678117842952486,Doing,Medium,Low,Textual,Poor,Moderate,23.90303620693633
2.9634845327582044,2.7749377554338275,Doing,High,Medium,Auditory,Average,High,36.876423177499966
2.355900491757396,3.624043454704117,Listening,Low,High,Visual,Good,High,54.887868553538034
4.286156330065412,1.2773959070538514,Doing,Low,Low,Textual,Good,High,5.588194011427708
6.5200953437607145,4.336845047471929,Doing,Low,Medium,Auditory,Good,High,41.266284827925766
5.874802046627903,1.1301156026144852,Listening,High,Medium,Textual,Poor,Moderate,6.914115244405429
6.968836914059217,2.3036559994208736,Listening,Low,Low,Auditory,Poor,High,4.481850229596813
0.2557232240964019,0.8386592058869261,Listening,Medium,Medium,Textual,Good,Low,81.89204979614377
0.8787211985180594,2.953449854678301,Watching,Low,Low,Visual,Average,Moderate,70.42465605892443
4.305327567229692,3.513856133415376,Doing,Low,Medium,Textual,Good,Low,41.17774151042218
5.7619774314035626,4.735497357928807,Watching,High,Low,Visual,Average,Moderate,35.84578370714669
2.068185961916689,3.827012881532004,Doing,High,High,Visual,Good,High,68.58211840159927
1.7505565074361096,2.93496312404368,Watching,High,Low,Visual,Average,Moderate,66.08780175041797
5.530133015730286,4.696776577266502,Watching,High,Medium,Auditory,Good,Low,32.7717394171157
0.4890347915872979,2.6529657711839443,Doing,High,High,Visual,Poor,Low,91.65878649697156
2.6487402683198376,3.025425438944912,Doing,Low,High,Visual,Poor,Moderate,47.36629382396923
3.590083635887076,3.182443374515431,Doing,Low,Low,Visual,Poor,Low,41.644591157637166
3.966405853017232,2.3449087664895507,Watching,High,Low,Auditory,Poor,Low,16.241560164766753
5.127444581870161,4.273172107546209,Listening,High,Low,Textual,Good,Moderate,38.69376712346832
2.548435491671542,1.333291724802766,Watching,Low,High,Auditory,Poor,High,18.303637782731236
4.327521978254789,2.996789856672236,Watching,High,High,Auditory,Average,High,32.316870997899294
4.139090417257599,3.750049652842373,Doing,Medium,Low,Textual,Average,High,45.08026754718142
3.878551094510856,4.567892773444598,Listening,Low,Medium,Textual,Poor,Low,34.9964024419068
4.519334722681264,4.4776327839542525,Watching,Medium,High,Visual,Poor,Low,35.1293196984107
1.8901992803697267,2.7893313024356385,Watching,Low,Low,Visual,Poor,High,49.33330067750693
0.68407639973394,3.3942265302350374,Listening,Low,Medium,Textual,Good,Moderate,84.58757174240233
0.9229745370742296,2.2740698125818546,Watching,Low,Low,Textual,Average,High,73.472749062589
1.6496184403119176,2.606799932960901,Watching,Low,High,Auditory,Average,Moderate,44.09274556000612
3.551365755107218,4.578196066578723,Watching,Low,High,Auditory,Average,Low,55.15981278640868
5.899054978767539,4.688167969366133,Watching,Low,Low,Auditory,Good,Low,35.40674392681902
4.9389240604098505,4.529363261301588,Watching,Low,Medium,Textual,Good,High,36.53618689822416
5.544380168994125,1.122668878161372,Listening,High,High,Visual,Average,Moderate,3.462478132901327
2.5217318050900306,4.325378095987863,Doing,High,Low,Auditory,Average,Moderate,65.19670232530531
2.8921108173749963,4.767636789596661,Watching,High,Low,Auditory,Average,High,57.31234099080668
2.8164050133352285,2.125623625581221,Doing,Medium,Medium,Textual,Poor,Moderate,38.71259196578231
1.4239249723910603,2.833908302397512,Watching,Low,Medium,Auditory,Good,Low,65.88553625762185
0.522394941190647,4.005928651158481,Watching,High,High,Textual,Average,Moderate,92.7756440359168
4.177321040507865,3.0293516190454195,Watching,High,Medium,Visual,Poor,Low,22.82805332052061
6.925595115602044,4.970675847678122,Watching,High,Medium,Auditory,Average,High,29.488395835091108
1.2511249641568136,2.550710143205728,Listening,Low,High,Auditory,Average,Moderate,60.86828874599241
0.4221252573049889,3.7127422004332,Doing,Low,Low,Auditory,Good,High,100.0
5.478768604585137,4.066660130884449,Listening,Medium,High,Textual,Average,High,28.172812616693687
1.842843446124597,2.7234518709129776,Listening,Medium,High,Textual,Good,Moderate,54.07756198723645
5.824542256935206,4.356427125701191,Listening,Low,Medium,Visual,Good,Moderate,27.029390006380453
4.957163002538156,2.957695660432384,Watching,Medium,Medium,Textual,Average,Moderate,28.535953875194767
6.625147405650552,2.352428585607341,Doing,High,Low,Auditory,Poor,Low,16.277434306229086
2.921597926721037,0.9852065323337617,Watching,Medium,Medium,Auditory,Average,High,9.619799144238026
4.667591892209376,2.2703610935769087,Listening,High,Low,Textual,Average,Low,17.090401731022403
3.307497987611568,3.8027140462997786,Doing,Medium,Low,Visual,Average,High,52.46512174853564
4.45106201142895,4.645788852560483,Watching,High,Low,Textual,Poor,High,42.73271745549724
3.202232451453388,1.6325573173713963,Watching,Medium,High,Textual,Good,Low,18.79377314200987
1.4015625003261163,2.0985598279872617,Listening,Medium,Medium,Auditory,Poor,High,50.11885816752388
3.604492170423328,1.1928244734699178,Watching,Low,Medium,Auditory,Poor,Low,7.33817141203494
3.747230989918352,3.60825302403036,Listening,Low,Low,Auditory,Average,Moderate,41.51767715390859
5.693166552995112,4.820847935044664,Doing,High,Medium,Textual,Average,High,33.93298920953291
5.17509286997571,3.38428498931679,Doing,Low,Low,Textual,Poor,Low,32.13317809819943
4.680162205195964,3.2768443850280184,Listening,High,Medium,Visual,Good,Moderate,21.020714796282185
0.8823709593127506,2.9907046872519527,Doing,Low,High,Auditory,Good,High,82.8378844343938
5.072252405579634,0.8980508330849144,Listening,Low,Medium,Visual,Average,High,0.0
3.5521055788461524,3.7827672189322255,Watching,High,Low,Auditory,Good,High,46.822926944649325
6.269286799132499,3.2092229459720785,Watching,Medium,High,Visual,Good,High,16.301640290337357
6.447109445500745,3.476645459853292,Doing,High,Medium,Auditory,Good,Moderate,22.23422047386548
0.4805804751523197,4.5446499186233975,Doing,High,High,Textual,Poor,High,99.44267472808978
5.762426766445904,4.0278235417745805,Doing,High,Low,Auditory,Poor,High,41.79144211007097
0.3601119939164272,4.014118634695367,Listening,Low,Low,Visual,Average,Moderate,92.8249812395494
2.6334704172956567,4.672326959957064,Listening,Low,Medium,Visual,Good,Moderate,50.45939696500796
3.8418698317854463,4.954707281583498,Listening,Low,Low,Auditory,Average,High,52.96172434042563
1.1218955105271795,3.1157722938247683,Watching,High,Medium,Textual,Poor,Moderate,69.47619230053743
5.2495653067266295,0.989967272140246,Listening,Medium,Low,Auditory,Average,Moderate,4.515582254027919
0.1576474587877561,2.566084584989464,Listening,Medium,Low,Textual,Poor,Low,100.0
1.2633334341948543,4.0442051590774,Watching,High,Low,Auditory,Poor,Moderate,77.99414478884707
4.107498125988983,0.6247639614283214,Listening,High,Medium,Textual,Average,Low,0.0
5.029274178057317,0.7559934726026708,Doing,Medium,Medium,Auditory,Good,Low,10.535582204241988
6.424837408588021,0.802210020722696,Watching,Low,Medium,Auditory,Average,Low,2.081678061128477
4.967926898348905,3.789660912477399,Listening,High,Medium,Textual,Good,Low,24.490389949323955
4.735276964758575,2.755249828534274,Listening,Medium,Low,Textual,Average,Low,28.8190057626694
2.820953909819584,2.160040745842671,Doing,Medium,High,Auditory,Average,Moderate,42.23077175588306
0.1088625361349297,0.975276703677812,Watching,Medium,Medium,Visual,Average,Moderate,100.0
0.9290988852757914,3.795081125926501,Listening,Low,Low,Textual,Poor,Moderate,87.54361369886291
3.7884263588166704,1.9445891474790489,Listening,Medium,Low,Visual,Average,High,17.24786837673481
4.758396212326495,1.6939583152910025,Listening,Medium,Medium,Visual,Poor,Moderate,0.7498836842864636
2.980393158885592,3.4354364069909797,Doing,Medium,Medium,Visual,Poor,Low,39.41373402201966
5.141685179545893,3.015549016685788,Listening,High,Low,Visual,Poor,High,24.341763172364217
3.700849837792034,2.1308478881598574,Watching,High,Medium,Auditory,Average,High,20.581197479963595
0.6118157496007542,3.3866936186251464,Listening,High,Medium,Textual,Average,Moderate,82.37793216244827
1.4249121316788471,1.7204968417285318,Watching,Medium,High,Auditory,Average,High,36.01706531470579
5.895987740383206,4.076736177219471,Doing,Medium,High,Auditory,Average,Moderate,26.629604712904214
5.101897951708632,1.5319352763844427,Doing,Low,Medium,Auditory,Poor,Moderate,3.750528217138092
6.273857710386215,1.2147696292190704,Listening,Medium,High,Auditory,Good,Low,8.78103369306729
0.9111450189344624,4.020977342744937,Listening,Low,High,Auditory,Good,High,83.90261422279453
6.93253548884401,3.6855141381406993,Watching,Medium,Medium,Textual,Poor,High,15.213699442577886
1.544906326254542,1.321875390658093,Watching,Low,Low,Auditory,Poor,High,41.251697594875466
0.1812811463778298,1.023105887104721,Watching,High,Low,Auditory,Good,Moderate,86.6515936491532
6.982218279469524,4.272795898190115,Watching,Medium,Low,Auditory,Good,High,27.75899544254621
2.0394098095712807,3.994693169885096,Doing,Low,Low,Visual,Good,Low,70.7758501472962
4.709334222336663,1.9726581816484887,Listening,High,High,Auditory,Good,High,9.71817086153694
1.319107967816506,3.46188833696015,Doing,High,High,Textual,Good,High,75.79979343311287
4.103576872174077,1.0587208394651486,Listening,Medium,Medium,Textual,Average,Low,3.2433815794459933
6.337841406536459,2.7817144657145514,Doing,Low,Medium,Textual,Good,Moderate,17.844965047967015
2.3092500552562267,0.5842863142718895,Doing,Low,Low,Visual,Average,Moderate,12.166625469499694
4.724752434706079,2.2622084641469997,Doing,Low,Low,Textual,Average,High,22.830497130730222
1.396534762709074,0.8367926966213228,Watching,High,Medium,Visual,Poor,Low,18.22404130973324
4.411088251159204,2.6381623107059715,Doing,Low,Medium,Textual,Poor,Low,33.29274480283456
2.42150742754082,2.3975674108380245,Watching,High,Low,Visual,Good,Low,34.237255451076244
1.5573369842568667,2.499732619871252,Doing,Low,High,Textual,Poor,Moderate,64.58423148491529
2.2609561498550828,0.7039908592159734,Listening,High,High,Auditory,Good,Moderate,3.3322113769073707
1.3340033727038156,2.127273535768245,Watching,Medium,High,Textual,Poor,Moderate,51.06913785722928
6.323221144081392,3.904177320949624,Listening,High,High,Textual,Poor,Low,19.410617535469125
2.840589515588189,2.1601146800912905,Listening,Low,High,Textual,Good,Moderate,24.542810745501896
1.7924272043231348,3.718273786743113,Listening,High,Medium,Auditory,Poor,High,66.04471972802833
3.194014103009937,2.1626542563518,Watching,Low,Medium,Visual,Good,Moderate,24.36179079213609
2.3116995509648195,2.404577486705839,Listening,Medium,Low,Visual,Poor,High,51.58278951215184
5.236492851311949,3.0375145077316974,Watching,High,Medium,Auditory,Good,Moderate,15.079145227711818
6.801417392009912,4.778068715631871,Watching,Medium,Medium,Auditory,Average,High,19.603424002726868
3.122432231213763,0.9898720099099484,Watching,High,Medium,Visual,Good,Low,8.240279610491438
6.041130459808459,0.6481119589752815,Doing,High,Medium,Visual,Poor,Moderate,17.6221489436344
4.004455207561374,3.2358073271452032,Doing,Medium,Low,Visual,Average,High,37.95354925676632
1.1849260891502111,4.770936900177919,Doing,Medium,Medium,Visual,Average,Low,82.29559605054797
4.865296920361256,4.953754096496217,Doing,High,Medium,Visual,Good,High,38.83615040224955
3.6426980301681593,2.678739113264008,Watching,High,Low,Auditory,Good,Moderate,37.7989536574485
4.589185010439514,2.606367294882943,Watching,High,Medium,Visual,Average,Moderate,17.294528670125832
6.238843146744488,3.402336968353383,Watching,Medium,Low,Visual,Good,Moderate,17.407688573987954
3.138998537526718,3.0003564074223643,Doing,Low,High,Textual,Good,Low,50.07880236918078
6.318125600199754,3.353396259263532,Listening,Medium,High,Auditory,Good,Moderate,15.46044854442963
5.279616198543419,4.432997414920524,Watching,High,Medium,Auditory,Poor,Low,26.755526762927104
3.471373988558095,3.858377762694242,Doing,High,Medium,Visual,Poor,Low,57.58374001550754
4.262232736039949,2.73594826259058,Doing,Medium,Medium,Textual,Average,Moderate,32.98059237461443
2.346509814381179,2.578390065500763,Listening,High,Medium,Textual,Average,Moderate,33.691329546414416
6.886821368197542,3.378207868309022,Watching,High,High,Visual,Average,Moderate,26.500021141999078
4.704723025047732,2.5506782798913386,Listening,High,High,Textual,Good,Moderate,11.571288511022518
0.4025432822267463,2.5600070806953794,Listening,High,Medium,Visual,Good,High,80.90949462152145
2.3536911496612607,0.5733765580392717,Watching,High,Low,Auditory,Good,High,0.0
4.400869592937497,1.2832886183328878,Doing,Low,Low,Textual,Average,High,21.938277031530447
0.4886996168147546,2.698311379980889,Doing,Medium,High,Visual,Average,Low,100.0
0.2648009201020851,4.201940565726661,Listening,Medium,Low,Visual,Poor,Low,97.6528815363441
3.205167252741838,1.7542715302720586,Listening,Medium,Medium,Visual,Good,High,25.616610401811528
2.3955622398794234,2.8518954490901707,Listening,Low,Medium,Auditory,Good,Moderate,38.23648128030904
3.124260395428845,2.052329381416545,Listening,Low,Medium,Textual,Poor,Low,27.39123314593419
1.912583838172036,0.9716179529281506,Watching,Medium,Medium,Auditory,Average,Low,27.288143914626747
1.2365524539065684,4.812343173820853,Doing,Medium,Medium,Auditory,Average,Low,93.87255929342804
4.85508916316433,4.3460324161263575,Doing,Medium,Low,Textual,Average,Low,39.60619844132991
3.650540702247824,0.8532159101010788,Listening,High,Low,Auditory,Good,High,5.216641381657034
1.481064057620631,3.7390426811072808,Listening,Low,High,Visual,Poor,High,64.70784168375286
2.3051670411939886,2.0641095696087506,Listening,Low,High,Textual,Poor,Low,39.3587794988642
4.183474562876949,4.976824131778066,Listening,High,Low,Auditory,Average,Moderate,48.82445808253438
0.5983825030800971,1.8607933392304,Listening,Low,Low,Textual,Good,High,72.39211380019887
1.117425763936639,1.5743230041316996,Watching,Medium,High,Auditory,Poor,Low,56.84843325401515
0.6053946683409918,3.055507467374323,Watching,Low,Medium,Visual,Good,High,85.10088116131948
5.704989595727421,4.258067735044419,Watching,High,High,Auditory,Average,Low,41.15547851300997
5.291623709162864,1.3663349231890909,Doing,Medium,High,Textual,Average,Moderate,12.31975974605936
5.297859229966874,3.6923124637369904,Watching,Low,Low,Auditory,Poor,Low,41.272028052379945
5.042644869984594,0.7763296241350476,Doing,Medium,High,Visual,Average,Low,15.28707294147608
4.718759423322098,4.635206343997238,Listening,Low,High,Visual,Poor,Low,42.19675174355861
3.391244216109408,0.8648371226628445,Listening,Medium,Low,Visual,Average,Moderate,3.854613697767623
4.5317193281990935,4.614041193548731,Watching,High,Medium,Auditory,Poor,Low,39.7502568778138
0.3646947280370251,2.708632622537163,Doing,High,Medium,Textual,Average,Low,97.20394148647874
4.388104516331813,2.51641000758164,Doing,Low,Medium,Auditory,Average,High,21.57295176915308
5.467356168204453,4.879881857751695,Doing,Low,Low,Auditory,Good,Low,45.76720324079762
3.5524726866522927,4.9567287996419855,Watching,Medium,High,Auditory,Good,High,53.61822441435193
2.566841966147935,3.425801566824554,Watching,High,Medium,Textual,Average,Low,51.04950723550519
2.014244470126756,1.0720368133567182,Watching,Medium,High,Visual,Poor,Moderate,10.369412144783425
4.535334146118369,2.7777653854484115,Watching,High,Low,Visual,Average,Moderate,24.70394068329876
4.880328270546371,2.881233954300481,Listening,Medium,Medium,Visual,Good,Moderate,17.52306016090384
6.109676439051544,2.815008926608894,Doing,Medium,Medium,Textual,Poor,Low,25.017889277875817
2.462105168980836,3.062713273340044,Watching,Medium,High,Auditory,Average,Moderate,49.37059025130462
5.411428920960541,0.584261212074758,Listening,Low,Medium,Auditory,Average,Moderate,6.10103545483153
3.973355186906432,3.7005227666172607,Doing,High,Low,Auditory,Good,Low,42.88645794482962
6.191571785678746,3.705774358788446,Doing,Low,High,Textual,Poor,High,33.962617439726465
3.741903547239784,1.0196139883004958,Listening,Low,High,Auditory,Poor,Low,11.143494790695062
3.671645815945974,3.0660774910061037,Doing,Medium,Medium,Textual,Poor,Low,29.81348905958796
4.087351861942273,3.0576253209609856,Listening,High,Medium,Visual,Average,High,32.3176274098909
5.270275950482797,3.5710268908568006,Listening,Low,Medium,Visual,Good,Moderate,29.16455678097133
6.7563643039163805,0.8842896146078649,Doing,Medium,Medium,Textual,Average,Low,0.0
0.607587144088783,3.319264882697434,Listening,High,High,Visual,Good,High,79.19007494869913
0.4686987564980184,1.763383778358535,Listening,High,High,Textual,Good,High,93.36829860004246
6.569097328110636,2.7815134572327738,Watching,Low,Medium,Auditory,Poor,Moderate,14.553245246186622
3.756141816075623,3.979955987168345,Watching,Medium,High,Visual,Average,Low,40.38927412126888
4.342830800511859,3.67540671363356,Watching,Low,Low,Visual,Poor,High,21.78727050785399
3.4287228510036294,1.0350635795509702,Doing,High,High,Auditory,Good,Low,5.90606580332618
0.746236422991574,3.160331542022329,Watching,Low,Low,Auditory,Good,Low,87.88978934029794
5.399816711088799,4.861024389233323,Watching,Medium,Low,Textual,Poor,Moderate,37.1045071322411
5.255850051111249,1.20546246800751,Watching,High,Low,Visual,Poor,Low,2.233322133838774
2.250752918300403,4.338081894764367,Doing,Medium,Medium,Auditory,Good,Moderate,75.00820894991134
2.213050792075963,3.661466362491996,Doing,Medium,High,Visual,Average,High,60.133602826136105
5.881105528248078,3.983014908093919,Doing,High,Low,Visual,Poor,Moderate,22.837854427795776
0.5992650784151538,1.7688124721419043,Doing,Medium,Medium,Visual,Average,Moderate,77.965141520788
6.179625523660304,1.795500182209291,Doing,Medium,High,Visual,Good,High,8.126130591382555
1.8709656602818097,4.577087550994197,Listening,Medium,High,Textual,Poor,Moderate,68.86568787260846
4.191594759512908,2.119244144416514,Listening,High,Medium,Auditory,Poor,Moderate,14.530797313661568
6.558359835112267,0.7835692581176472,Listening,Medium,High,Visual,Good,High,0.0
4.77904526060286,3.2026851661075253,Doing,Low,Medium,Auditory,Poor,Moderate,23.153150178092112
2.959565706022553,1.061679510688292,Listening,Low,Medium,Auditory,Poor,Low,9.9495500926196
4.857786041447365,4.084683086335587,Watching,Medium,Medium,Textual,Average,Moderate,36.773994427418494
2.4734594905829543,3.3878589912547583,Listening,Low,High,Textual,Poor,Moderate,53.43334589868896
2.0130830728093843,4.436269273495437,Watching,Low,Medium,Visual,Average,Low,68.62317349592722
6.97711461774929,4.0317676240218585,Watching,High,Medium,Visual,Poor,Moderate,17.874434887676333
5.280452595140535,1.0045114175218828,Watching,Medium,High,Textual,Poor,High,0.0
4.548567843934541,2.2148180439549003,Listening,High,Low,Auditory,Good,High,18.308087267810063
2.5514985382133,3.9855211246156426,Watching,Medium,Medium,Auditory,Good,Low,58.7231922770693
0.4392097211698323,2.3780366296984656,Listening,Low,Medium,Textual,Poor,High,90.3908297770648
0.3142924446425738,4.875644681509902,Doing,High,Low,Visual,Average,Moderate,100.0
3.923850662596712,3.8108320245205216,Watching,High,High,Visual,Good,High,36.80505796022902
5.358025775169453,0.5697496251064447,Listening,Low,High,Visual,Good,Moderate,1.718483763216932
3.8079164140626,4.459935612023764,Watching,Low,High,Textual,Good,Moderate,45.38526376114175
5.901416996379891,0.9536215319085092,Watching,Medium,Medium,Textual,Poor,Moderate,8.52296187535811
0.3306430783432292,1.1323567588103862,Watching,Medium,Low,Auditory,Average,Moderate,83.36793634484718
2.630589327338987,3.80521580274973,Doing,Low,High,Textual,Average,Moderate,64.97457205608518
1.7357856991018288,4.392358517437161,Listening,Low,Low,Visual,Poor,High,75.89088224176064
3.1861834802841424,2.913573325548002,Watching,High,High,Auditory,Good,Moderate,31.94506770842588
0.5993971130394451,1.8007237982560065,Watching,High,Medium,Visual,Average,Low,80.07010571870387
6.683508326840401,2.08091995363929,Listening,Medium,High,Visual,Average,Low,13.793873071099783
1.6404622673785905,2.043001983182252,Watching,High,Low,Auditory,Poor,Low,49.24184245549623
6.463923650836735,1.970051467142805,Listening,Low,Low,Visual,Average,High,9.706547833067876
3.038662769753105,1.593093523197424,Listening,Low,Low,Auditory,Average,Low,20.022630509241097
6.900116519461005,3.239901925831549,Watching,Low,Medium,Visual,Good,Moderate,21.399866328966738
3.9230028458754544,4.551823933542803,Watching,Low,High,Visual,Good,High,43.44899464992349
6.522746762813071,1.8818708588750352,Watching,Medium,Medium,Auditory,Good,High,2.563609868747527
0.1369080219901376,1.3401243385763544,Listening,Low,Medium,Visual,Average,Moderate,99.4468826355906
5.262847762648211,4.273599498671412,Listening,Low,Low,Visual,Good,Low,29.838726489363037
6.331049506407356,3.8380249890036646,Doing,Low,Low,Auditory,Poor,Moderate,28.198902635205823
1.0640719121547833,4.688766642019597,Listening,Low,Medium,Auditory,Good,Low,76.70857069439106
0.7632683769518454,1.2448388102220933,Doing,Medium,Medium,Auditory,Good,Low,62.620283271564425
3.0295509895830937,1.149130913524662,Watching,Medium,High,Textual,Average,Low,7.030274927979898
6.542384452317252,2.936432274372485,Watching,High,Low,Visual,Good,Low,12.541514243305263
3.842467265314028,3.264951446757929,Listening,Medium,Low,Auditory,Poor,Low,34.89036785449948
3.739449599679952,2.660780488368153,Doing,Medium,Low,Visual,Good,Moderate,29.516696281092244
1.0737702162653209,3.1953498634574395,Listening,Medium,High,Auditory,Good,High,76.92427633155688
0.1054476265432096,1.311708959937821,Listening,High,High,Visual,Poor,High,99.20361638061868
5.689966626143683,2.6582618937383757,Doing,Low,Low,Visual,Poor,High,18.394973266778383
0.7042644846050438,3.4614165242285053,Doing,High,Low,Auditory,Good,Moderate,89.95705674801948
4.473563749273735,2.4471790216191667,Listening,Low,Medium,Auditory,Average,Moderate,15.74715283475021
6.410853536154821,3.5575130111746907,Doing,Medium,Medium,Textual,Poor,High,22.310319636895382
1.539698200793174,2.530360762492278,Listening,Low,High,Auditory,Poor,Low,67.06342257806807
4.690382570034685,2.001198113790248,Listening,High,Low,Auditory,Average,High,9.288044544533705
0.6430201792818153,1.866222711891916,Watching,Low,Medium,Auditory,Poor,High,72.42653258533366
4.265910492479529,2.3490592654486457,Listening,Low,Medium,Textual,Poor,Low,13.049832706566038
1.231128874577099,0.6039033020699037,Doing,Medium,Low,Visual,Average,Low,24.85697831072862
5.178079567554728,3.508363123007512,Doing,Low,Low,Textual,Good,Low,32.526295536046014
2.178495934077967,4.302975384411178,Doing,Low,Medium,Visual,Average,Moderate,75.18498951867107
3.29739796075206,2.0958219249940333,Listening,Medium,Low,Auditory,Good,Low,30.90834255496189
4.2360707399905895,0.7071491126377335,Listening,High,Low,Auditory,Poor,High,1.6582706199780284
1.2817865335970533,4.940490188235009,Watching,Medium,High,Auditory,Poor,High,87.3696685439213
5.217300948461584,1.6866421495298014,Doing,Low,Medium,Textual,Good,High,17.71396340402232
2.1882183503940205,1.0697950476084783,Doing,Medium,Medium,Textual,Average,High,14.86962071129937
4.670365833397999,2.163886285878626,Doing,Medium,High,Auditory,Poor,Low,24.41752991985024
1.1921530498256785,3.823506682851005,Doing,Low,High,Textual,Average,Moderate,83.69941962987018
4.848011848523817,1.8226246860075457,Listening,High,Medium,Auditory,Good,High,15.942822584251903
0.984497702392186,3.0861644176376952,Doing,Medium,Medium,Textual,Good,Low,79.64946457653623
3.034959824262887,2.37001997496714,Listening,High,Low,Auditory,Good,Low,30.01632730568666
1.80572190879825,1.029937965244783,Watching,Medium,Low,Textual,Average,Moderate,14.150218440534028
5.263789221054459,1.986291556214496,Watching,Low,Medium,Visual,Average,Moderate,0.0
1.9080415310974344,3.7619172757133,Watching,Low,Low,Auditory,Good,Low,58.67128623247095
6.183849414128234,3.2540175379915057,Watching,Medium,Low,Textual,Poor,High,29.14754830368129
6.253559458705628,1.0390027094760246,Doing,Medium,Low,Textual,Good,High,10.855319709422089
1.4554450750372223,1.2349508437143886,Listening,Medium,High,Auditory,Poor,Moderate,33.364920999017414
4.335537020553297,3.3833001168835044,Listening,Low,Medium,Textual,Poor,Low,33.56858407971971
0.7052517278677538,4.16036936444391,Watching,Medium,Medium,Visual,Poor,High,89.60712072667768
2.801605987251241,2.072635231811762,Listening,Low,Medium,Visual,Average,Low,30.42011455826311
5.021919933558778,3.1788983832955258,Doing,Medium,Low,Textual,Poor,Low,28.151125662332408
4.650020403264422,1.2678961493844738,Doing,Low,Low,Auditory,Poor,High,7.873998420967323
4.410434618905595,1.9011935160739573,Watching,Medium,High,Textual,Good,High,13.060579802553272
2.049531959270861,0.5912159255287367,Listening,High,High,Textual,Poor,High,4.0431450108975655
2.708372151097374,3.957241765097852,Doing,High,Medium,Visual,Poor,Moderate,59.761136634737554
0.8103283984319747,2.3045441889783507,Doing,Low,High,Textual,Good,Moderate,85.98563720749337
5.061257460991847,4.172565081442793,Listening,Medium,High,Auditory,Average,Low,35.854097317654
3.576832697859788,3.687678482102268,Doing,High,Low,Visual,Poor,High,36.98277888604448
4.990482863185017,4.229349195778147,Listening,Medium,Medium,Textual,Average,High,30.25669126814386
1.8177103210984225,1.7854640131229724,Watching,Medium,Medium,Auditory,Good,Low,32.60139999093931
2.338623777581957,1.3329892869253035,Doing,Medium,High,Visual,Average,High,13.25913190352361
2.406085827094792,4.873575571932517,Doing,High,Low,Auditory,Poor,High,70.47260479059396
0.2776226272557918,3.727975041683913,Doing,Low,High,Auditory,Average,High,100.0
2.4532303225313026,4.253190205670016,Listening,High,High,Auditory,Average,Moderate,57.526072353587296
5.642801557274432,0.5591001816947018,Listening,Low,Medium,Textual,Good,Low,3.188667118894001
6.291359620673195,2.095077291331489,Doing,High,Low,Visual,Good,High,9.790502519323086
3.6757063778879,3.8426751075979926,Doing,Medium,High,Textual,Good,Moderate,42.2829582476792
3.24296169701262,0.8509227484549249,Watching,Medium,High,Visual,Good,Moderate,2.377298730041505
0.3126898690256547,3.0530296830602106,Doing,Medium,Low,Auditory,Good,Low,100.0
6.16650992933914,2.4308274535475145,Listening,High,High,Auditory,Good,High,10.78505831351111
