time_days,strength_of_memory,learning_method,material_complexity,information_relevance,presentation_type,sleep_quality,stress_level,memory_retention_%
2.31291393839163,2.71590210229368,Listening + Watching,High,High,Textual,Average,High,51.9807375824486
6.751020483305,4.35359006966079,Watching,High,High,Visual,Average,Low,23.9948089903288
4.52689980057942,2.85436514123912,Listening + Watching,Low,Medium,Auditory,Poor,Moderate,27.5702189472216
0.261687392034979,2.13106931876552,Doing,High,Low,Visual,Poor,Moderate,100
3.06821376826576,1.61481273815802,Watching,High,Low,Visual,Average,High,12.3717782471528
6.1375600282334,2.33904190456489,Listening,High,Medium,Visual,Poor,Low,4.08526745708088
2.18004768623361,2.82081246986466,Listening + Watching,Medium,Medium,Visual,Average,High,50.8037633272821
0.752438778943279,3.85751685741456,Listening,Medium,Low,Textual,Average,Moderate,79.7926894876801
5.33285492397043,1.04471949277552,Listening,Low,Low,Auditory,Good,Moderate,0
4.28149544035896,1.49724134707618,Doing,High,Low,Textual,Average,Low,17.6091621142586
4.03515630400288,2.20844307140903,Listening,Medium,High,Auditory,Good,Moderate,12.0955518310894
0.469678261291115,2.12179282303782,Listening + Watching,Low,Low,Textual,Average,High,95.7009108611035
1.06944316758907,2.26286639422345,Listening,High,Low,Textual,Poor,Moderate,64.1644309265143
4.39559083387049,4.07084569088146,Listening,Low,High,Textual,Good,Low,27.4586202939465
1.53398450606597,1.95869481332978,Listening + Watching,Low,High,Visual,Poor,Low,55.5303349995259
3.57808355026413,2.75854181181199,Listening,High,Medium,Visual,Average,Moderate,28.4989254598442
3.85968363360282,3.30758164786053,Doing,Medium,High,Visual,Good,High,41.587336497681
2.05619961286948,1.54480347582622,Listening + Watching,High,Low,Visual,Average,Low,30.432327479957
6.6441335732363,3.73412924216393,Doing,High,High,Textual,Average,Moderate,21.219406306431
5.91300233716547,2.96200093882227,Listening,High,Medium,Textual,Poor,Moderate,7.27752593508594
5.08437720266631,2.5105152336412,Watching,Medium,Low,Auditory,Good,Moderate,8.78630940907986
0.638157678224923,4.14402812032241,Doing,High,Medium,Visual,Poor,High,87.8871715319279
0.832297133232234,1.59572866633332,Doing,Medium,Medium,Visual,Poor,High,66.5713020962158
3.50019128646819,4.47429186776445,Listening,Low,Medium,Visual,Good,High,46.4777351713448
1.2089221094178,3.02471930915017,Watching,Medium,High,Visual,Poor,Low,61.3180059049013
6.85003169835337,3.24128695720846,Listening + Watching,Low,High,Visual,Average,Moderate,23.0964233922463
1.19378961478913,4.43776533876024,Watching,Low,Medium,Visual,Good,High,79.122020002083
3.46352806470142,4.17912209532201,Listening + Watching,High,Medium,Textual,Good,Low,62.2942114096133
2.61243529220639,3.20702930969855,Listening,Medium,Medium,Visual,Good,Low,43.2562968112527
4.51176630803328,3.88934466731678,Watching,Low,Medium,Visual,Good,Low,44.5124554433651
0.990351221337032,2.44993770604804,Listening,Low,High,Textual,Good,Low,71.4786322262471
3.0691833534925,2.96319989074886,Doing,Medium,High,Auditory,Good,High,34.6987026519728
1.99546472636929,0.7793156151883,Watching,Medium,Medium,Textual,Average,Low,3.77298587811411
6.22548552023465,0.904360631000211,Listening + Watching,Low,High,Visual,Good,High,8.19217284266747
0.380041413729396,4.23241431883849,Doing,Low,Low,Textual,Poor,High,91.6740775388023
6.40471970864457,0.768522450571235,Listening + Watching,Medium,High,Visual,Poor,High,2.042742034005
5.8476595560157,1.26229606534673,Doing,Medium,Medium,Textual,Poor,Moderate,2.01129597080931
2.15323794344163,4.08124696527699,Listening + Watching,Low,High,Auditory,Good,High,76.1958949426138
5.54610551727202,0.505156777827153,Listening + Watching,High,Low,Visual,Poor,Low,11.994845434752
0.315373566337358,1.77081947980639,Listening,Medium,Low,Textual,Average,Moderate,82.991402471173
6.77137229702442,3.1281739602198,Doing,Low,High,Textual,Poor,Moderate,28.0411300126195
3.73350510386955,3.17952469161183,Listening,Low,Low,Textual,Good,Moderate,38.1951120953549
2.19263907985157,3.99718808703263,Listening,High,Low,Visual,Average,High,65.3306653553765
2.60182416690327,2.77666814521477,Listening,Medium,High,Textual,Average,High,37.3822778509404
0.558196938877432,2.79230841288937,Listening,Low,High,Visual,Average,Moderate,81.3364087401151
6.92651164689007,3.76389758993315,Listening + Watching,High,High,Visual,Poor,Low,16.8948151489604
0.371114421539778,2.74381008469828,Listening,Medium,Medium,Auditory,Poor,Moderate,87.7807301547481
4.61885914972023,3.23820988953628,Listening,High,Medium,Auditory,Good,High,20.9553264603041
3.15487790117456,4.53998330714773,Listening,Low,Low,Textual,Average,High,45.5413101483943
6.64752190550213,2.30652953425567,Listening + Watching,High,Low,Visual,Good,Low,17.7599953062421
1.79739820811689,2.2330628191365,Doing,Low,High,Textual,Good,Low,57.0712008031504
3.77139908517228,0.515970463391471,Listening + Watching,Low,Low,Visual,Good,Moderate,2.15485707589055
3.428257839221,3.26041817684554,Listening + Watching,High,High,Visual,Average,High,46.1693623121296
4.9497784639457,0.633973583332094,Listening + Watching,High,Medium,Textual,Average,Moderate,8.08475568102612
0.569270600471702,2.76866820377742,Doing,Low,High,Visual,Good,Low,88.8380939255619
1.43714499716115,4.11905205064502,Listening,High,Low,Textual,Average,Moderate,79.500038886233
1.58049725864066,2.97464481733848,Listening,Medium,High,Visual,Poor,Moderate,61.3095885175861
5.19324020840766,1.71336274347504,Doing,Medium,High,Textual,Average,High,22.7142334115825
1.40505700465451,4.03775789652217,Doing,High,High,Textual,Poor,High,82.4408576461688
4.05709317084774,1.71372651837142,Watching,High,Low,Auditory,Average,High,14.6316775961127
1.58518236145658,3.79864301425654,Listening,Medium,High,Auditory,Good,Moderate,61.5029134842505
6.04521215557945,3.24616304835604,Listening + Watching,Low,High,Visual,Good,High,19.246542793839
6.60107963597851,1.26498333536601,Listening + Watching,Low,Low,Textual,Poor,High,14.328965982063
3.67760152710146,4.57310243679884,Listening,Medium,Medium,Textual,Poor,Low,51.5551126108375
2.53093130104333,1.40289657330738,Doing,Low,Medium,Textual,Average,High,23.6709934925592
1.71499864762074,4.95314183363301,Watching,High,Low,Textual,Poor,Low,65.9692574815597
0.443488910509002,0.532897198947234,Listening + Watching,High,Medium,Textual,Good,Moderate,58.3070045442784
1.95265052576272,1.68567519714306,Watching,Medium,High,Visual,Average,Moderate,38.7326932639573
4.61422688162269,1.39937133773389,Listening + Watching,Medium,Low,Auditory,Poor,High,4.47595228377475
3.78195682603356,0.562970345767082,Listening + Watching,Medium,High,Textual,Good,Low,0.898171126646899
6.6138848201384,3.79565555066292,Listening,Medium,High,Textual,Good,High,27.6761830067246
2.83431311119273,3.62041610944818,Listening + Watching,Low,Low,Textual,Average,Low,49.6711687321562
4.88765706206592,4.06557933959719,Watching,Low,High,Visual,Average,High,29.6039274736312
3.47632695757834,1.65514345909054,Watching,Low,Low,Auditory,Average,Low,10.8391310996214
3.63677588987706,2.49950825187336,Listening,High,High,Auditory,Average,Low,26.1174666406609
1.94764277076841,3.46601084729696,Listening + Watching,High,Medium,Textual,Poor,Moderate,56.5096013908005
3.2391603602098,2.47895826749665,Watching,Medium,High,Visual,Average,Low,30.2602042906802
3.34841647938768,3.63796596643062,Doing,Medium,High,Auditory,Poor,Moderate,41.801923222932
4.97583340006764,3.35288033798199,Listening,Low,Low,Auditory,Good,High,16.6733035807465
6.59041599438419,1.01591511359979,Doing,Low,Medium,Visual,Average,High,2.32411048424032
2.37231681462928,4.01469404484636,Watching,Low,High,Auditory,Average,Low,50.7465178186979
0.391183233210959,3.74304361591633,Doing,Medium,High,Visual,Average,Moderate,100
3.52443636595441,3.45125474427832,Listening,Low,Medium,Auditory,Average,Moderate,40.6295474827441
3.85678319182926,1.19792122821951,Doing,Medium,Medium,Visual,Average,High,12.1837379845614
1.26223980281022,1.70598401957914,Watching,Medium,Medium,Textual,Average,Moderate,46.5588510877399
5.34720578330486,2.2692966421442,Doing,High,Medium,Auditory,Average,Moderate,25.3857508252776
6.89601084824629,1.759683297454,Doing,High,Medium,Auditory,Poor,High,14.4605048578219
6.62584554735838,1.52514630804259,Doing,Medium,High,Auditory,Average,Moderate,4.40450068061367
1.4600316678832,4.12410951572799,Listening + Watching,Low,Medium,Visual,Average,High,78.4386480454005
6.14000635531525,3.37204510862091,Watching,Medium,Medium,Auditory,Average,Moderate,19.6836540770038
4.96100609124062,3.04462459197613,Doing,Medium,High,Auditory,Poor,Low,32.1963604108197
3.23154129026769,1.51678719883964,Watching,Medium,Low,Visual,Average,High,27.6226228007583
3.83021586084063,4.63134453020889,Doing,Medium,High,Auditory,Average,High,48.6428924030515
5.96224120737896,1.36032367593792,Listening,High,Low,Auditory,Good,High,5.02095258882722
3.41293108350478,4.07727919771105,Listening,High,Medium,Visual,Average,Low,51.7782198579444
2.67513084682538,4.85002700017382,Listening,Medium,Low,Visual,Good,High,67.1956712324252
3.5034077018793,3.77191728150906,Doing,High,High,Visual,Good,Low,49.4049603987197
4.09599564784184,4.96786448833083,Watching,High,Low,Auditory,Average,Moderate,39.3072779072935
1.40463581107061,3.42973002640076,Listening,Low,Low,Textual,Average,Low,58.4206086853003
6.31626333884224,1.47857154621753,Listening + Watching,High,Low,Visual,Average,High,12.0279074569446
4.75188994692434,1.4171877217243,Listening,High,Medium,Auditory,Good,Low,6.21042370244598
4.46955552962867,1.96053927914964,Listening,Medium,High,Textual,Poor,Low,11.8715368880581
0.786523960646403,0.532085090994527,Listening + Watching,High,Low,Textual,Poor,Low,30.7181897485151
4.26880017339088,3.56764311537276,Listening,High,Medium,Visual,Average,Low,36.1166275862732
0.934628569445597,1.70900503082522,Doing,High,High,Visual,Average,Moderate,69.6067200429706
0.643013958848254,4.16832454531739,Doing,Medium,High,Visual,Good,Moderate,96.6380238318514
3.73844517993251,2.11627692751685,Listening,Medium,High,Visual,Good,Moderate,15.1247671466502
2.87922018492082,2.65980422058491,Watching,High,High,Visual,Poor,High,41.0723829097349
4.16279086407794,4.84560012452166,Watching,Medium,Medium,Auditory,Good,Low,41.4683689518371
0.715632959594946,1.58977455371275,Listening,Medium,High,Auditory,Poor,Moderate,69.5921461251265
3.07378313364608,3.74564343843383,Listening + Watching,Low,Low,Visual,Average,High,48.5522029219969
1.30602833381159,3.89803005187438,Doing,High,High,Auditory,Poor,High,83.477499575954
6.9109905928764,1.49449170885636,Doing,Low,High,Visual,Poor,Low,18.799104456873
3.9719364658027,2.75448576475488,Doing,High,Medium,Visual,Average,Low,35.9485768763586
4.84331434049198,2.07590866390836,Listening,High,Low,Textual,Poor,Low,17.7811533690768
2.34538613670999,3.9735780953004,Doing,Low,Low,Visual,Good,Low,62.5619582724597
0.753698511977475,3.30117493563067,Listening,Low,Medium,Textual,Good,Low,81.0683785490271
6.8335089532064,2.64192374687246,Listening,High,Medium,Auditory,Average,Low,6.75474333446398
2.07518734414396,4.00713469271473,Watching,Low,Low,Visual,Average,Moderate,53.2801359146931
3.02427647769766,1.55820006503788,Listening + Watching,Low,Low,Textual,Good,Moderate,26.2013321215067
4.58406105974777,3.89129846262962,Listening + Watching,Medium,High,Textual,Good,Low,40.1328982973339
0.270411354034168,4.39418440441771,Listening + Watching,High,Medium,Auditory,Good,High,100
5.69078800056928,4.45379718563408,Doing,Medium,Low,Textual,Good,Moderate,43.0255095467398
3.80238951119748,4.02653116858822,Watching,High,Low,Visual,Poor,Low,35.2168013809957
2.01969859077487,2.33606375149221,Watching,Medium,Medium,Visual,Good,Moderate,37.2462942191452
0.525095098518038,4.91813610223022,Listening,High,Medium,Textual,Average,High,97.0803330218053
1.22123906677365,2.20817139720098,Watching,Medium,Low,Visual,Average,High,59.1673150876962
6.27573362608872,3.37381429596092,Listening,High,Medium,Visual,Good,Moderate,17.6394899357398
4.83356714515765,1.22483380131261,Watching,Medium,Low,Textual,Poor,Low,0
1.82432187929454,4.91202004386377,Listening,Low,Low,Auditory,Good,Low,77.3374557762645
0.552645278120704,3.66793664839099,Doing,High,High,Auditory,Good,Low,98.3694909512871
4.86524565546779,3.89019895360866,Watching,Low,High,Visual,Average,High,27.7540941766834
4.04961330917758,0.795995165350151,Listening + Watching,Medium,Medium,Textual,Average,High,17.545863232392
2.89118471876182,3.93538016399302,Listening,High,Medium,Visual,Poor,High,42.1492924308607
2.60891899941144,3.98625543149271,Watching,Medium,Low,Visual,Poor,High,52.32421119184
1.59601850391085,3.52297726863003,Watching,Medium,High,Textual,Poor,Moderate,70.5046388329519
4.72031767010887,1.81359326205655,Listening,Low,Medium,Auditory,Average,Low,14.1733966771447
6.79760939177771,2.70360518972397,Watching,High,Low,Visual,Poor,Low,2.62647632319725
1.3124351962741,0.996954670889224,Listening + Watching,Medium,High,Auditory,Good,Moderate,31.8918441448855
4.22010467810697,2.62214179906619,Listening,Low,Low,Visual,Good,Moderate,24.7295232307535
3.02687688464724,1.59720733670182,Listening,Low,High,Textual,Average,Low,23.395543230224
3.18215218003819,2.07093643922337,Listening,Low,Low,Textual,Good,Low,29.4562498380479
1.85361623288192,1.23170183781664,Listening,Low,High,Auditory,Poor,Moderate,26.7056157589176
5.79343064206379,1.53524465486104,Listening,Medium,Low,Visual,Good,Moderate,3.7453074706198
3.44826366861596,0.844558888190523,Listening + Watching,Medium,Low,Textual,Poor,High,7.288943913279
3.84950038016802,4.63955614896615,Listening,Medium,Medium,Visual,Poor,Moderate,47.1080407526488
2.20285029830155,2.88684809588932,Listening + Watching,High,High,Visual,Poor,Moderate,60.2936584565707
1.35447841310195,2.28533887068233,Listening + Watching,High,High,Auditory,Good,High,60.7141714659996
0.692781678599461,2.90763145745953,Listening + Watching,Low,Medium,Visual,Average,Low,83.933670187021
5.02742207238192,3.32731952816699,Listening,Medium,Medium,Visual,Poor,High,28.7962312755282
1.4540165436462,4.64845457016207,Listening + Watching,Low,Low,Auditory,Good,Moderate,84.9479790415231
4.8615199439027,1.30411828528841,Listening,Medium,High,Textual,Average,Moderate,0.905039139203545
2.79359747772398,1.82998624385848,Listening + Watching,High,Low,Visual,Good,Low,21.6342328947287
2.9688461268286,4.89105201354852,Listening,Low,Low,Visual,Average,Low,46.9313687887005
3.33732472304013,2.17036843991836,Watching,Medium,Low,Textual,Good,High,24.1388072174033
2.63718870608005,0.601527428407974,Watching,Medium,Medium,Auditory,Poor,Low,0
0.794277842835872,1.16439571686721,Listening + Watching,Medium,High,Textual,Good,Moderate,61.5348351700654
2.23645948901964,0.618524157868484,Doing,Low,Medium,Visual,Average,Low,3.10586368955821
4.67976708878818,4.95465414089328,Doing,High,Medium,Visual,Poor,Moderate,55.9547909434715
4.69391237013521,1.7549188204605,Watching,Medium,High,Auditory,Poor,Low,7.20864780458268
2.07494771995596,4.65594240621302,Listening + Watching,Low,High,Auditory,Good,High,66.546759609237
3.27470812324805,4.98148824091872,Listening + Watching,Medium,Medium,Textual,Poor,Low,55.6151757184464
1.43478587328237,3.19928549514401,Listening + Watching,Low,Medium,Auditory,Average,Moderate,66.0365629822533
1.55156736255587,0.649383417795028,Doing,High,Medium,Textual,Poor,High,25.7429687481044
0.259024910005591,0.867162336741171,Watching,Medium,High,Textual,Average,High,79.5360391483172
6.28755119436344,2.66715074798545,Listening + Watching,Low,High,Visual,Average,Low,16.4508242060292
1.55387598901685,2.32777405810169,Watching,Medium,Low,Textual,Average,Low,47.2826345616146
1.6699837508616,3.22779787601795,Watching,Low,High,Textual,Poor,High,61.3330729252008
2.02924988525141,2.47481514370114,Listening,High,Medium,Auditory,Poor,High,41.1918057624205
0.97911569469846,4.70334582172168,Doing,High,High,Auditory,Good,Moderate,77.0517977224777
4.5109138939514,2.9063287193608,Watching,Low,High,Visual,Average,High,19.7122349027728
0.618486376925347,3.62176727658099,Listening,High,High,Visual,Average,High,88.3278088366565
1.02599674165182,4.53418372689124,Doing,Medium,Medium,Visual,Good,High,86.6187512654354
4.54882141347164,1.16092344124943,Listening + Watching,High,Low,Textual,Good,High,7.76258026794121
2.44365828132196,1.53380594353338,Listening + Watching,Medium,Low,Auditory,Average,Moderate,32.0323974511312
4.98484000423821,0.982933972133068,Listening,High,Medium,Textual,Average,High,5.93712737002962
3.94623073822398,1.12837279653461,Listening + Watching,High,Medium,Visual,Good,Moderate,19.3325623571142
1.86654609412444,2.80662785120405,Listening,Medium,Low,Auditory,Poor,High,41.4570681864439
4.59071285837636,1.94530666535359,Listening,High,Medium,Textual,Good,Moderate,6.23160719432188
0.902288394020877,2.4042777778704,Listening + Watching,Medium,High,Auditory,Average,Moderate,79.7500797783288
3.80123164325221,4.92120424307328,Doing,Medium,High,Textual,Average,Low,57.3464164260529
3.11632192481074,1.20516956508177,Listening,High,Low,Visual,Poor,Moderate,9.0309446871368
1.94832772144034,2.93365431859134,Doing,High,High,Textual,Average,Moderate,57.448159093344
4.26763448440255,0.944920197741429,Doing,Medium,Low,Textual,Average,Moderate,11.2250904172456
6.11220178714795,1.93323340968745,Listening,Low,Medium,Visual,Good,Low,6.08002615507007
6.99244242836523,2.87386665653569,Doing,High,Low,Visual,Poor,Moderate,8.51636140940486
4.29356310432963,4.75984285684402,Listening,High,Low,Textual,Good,Low,42.6423265181081
2.89247053287127,2.26052699577567,Listening + Watching,Low,High,Textual,Poor,Moderate,31.7309298653866
1.65392899149179,0.792080132966014,Listening + Watching,Low,Low,Textual,Average,Moderate,23.0977694989094
1.87396301682627,2.24672651582143,Listening + Watching,High,Low,Visual,Good,Moderate,51.6504066393987
3.40823934923338,1.1558352914329,Listening + Watching,High,Low,Visual,Good,Moderate,21.5201794433468
2.63421613883689,1.5349532598115,Listening + Watching,High,Medium,Visual,Good,High,24.4752496083273
6.40532020611212,3.28140780424246,Doing,Low,High,Auditory,Poor,High,17.7423725108367
2.6412387268244,0.803407397916568,Doing,High,High,Auditory,Average,High,0.291253237712809
2.67676767890351,2.59125690312517,Doing,Low,Low,Visual,Average,Moderate,39.9023854725443
2.74638813579444,3.24257713704844,Watching,Low,Low,Auditory,Poor,High,46.7576546157767
5.87267945153684,2.39836276565374,Watching,Medium,Medium,Auditory,Good,Low,13.8056277919314
4.59043941384362,0.586068577806787,Listening,Low,High,Textual,Average,Moderate,0
4.33776506720036,4.93483710606289,Watching,Medium,High,Textual,Average,High,41.3687787930201
2.40558685444865,2.15202095303241,Listening + Watching,Low,Low,Textual,Good,Low,39.5486429214358
5.74353882014383,4.0035973411997,Listening + Watching,Low,Medium,Auditory,Poor,Low,32.2214594232681
0.364710643354338,1.96540921484354,Listening + Watching,Medium,Medium,Auditory,Average,Moderate,94.6639145754849
6.10850048913298,2.63757540647039,Listening,Medium,Low,Textual,Good,Moderate,7.92932530770519
3.63797430857811,2.24808639174948,Listening,Medium,Low,Textual,Good,Low,17.1113016760778
2.84792662055755,2.04142653279324,Listening,Medium,Low,Visual,Good,Low,35.9056074320406
3.53045423695203,0.598331197435004,Listening,Medium,Low,Auditory,Poor,Moderate,10.1899494790583
4.70516716068343,2.12009422034527,Doing,Medium,Low,Textual,Average,Low,17.2211697056138
0.188081442973492,4.50270495679789,Listening,Medium,Medium,Textual,Poor,High,100
6.11370780956191,3.60677002367158,Listening,Low,Medium,Textual,Poor,High,30.382282608574
3.18250272464861,1.15440286592948,Watching,Low,Low,Auditory,Good,Low,14.9340073597696
2.46646898593054,3.16019752080233,Doing,Medium,Low,Textual,Good,Low,51.0040830552608
1.05389440287499,4.51503886976992,Listening + Watching,High,High,Textual,Good,Moderate,86.2062611141987
3.13231108307325,3.65015318434185,Watching,Medium,Medium,Textual,Poor,High,35.6362949886476
3.52462712186221,1.16907976560514,Listening,High,Medium,Textual,Average,High,1.08047173205416
2.885162192005,4.40524623530524,Listening + Watching,Low,Low,Textual,Good,High,58.3709318236894
4.78275464740559,1.85694805979989,Listening + Watching,Low,Medium,Visual,Average,High,15.2095966352201
3.00418604843866,2.54334264940554,Listening + Watching,High,Medium,Textual,Average,High,33.7261927786202
6.73378128714136,2.86764241860116,Watching,Low,Medium,Visual,Average,High,0
4.23501487298278,4.32727971970188,Doing,Medium,High,Auditory,Good,Moderate,47.5485608517203
5.67159775599817,4.69223372816447,Doing,High,Medium,Auditory,Average,Low,42.4987733759511
0.854555731455404,4.6834379500575,Listening + Watching,High,Low,Auditory,Poor,High,93.6521344909277
2.84130992132675,0.535793815753433,Listening,Low,Medium,Auditory,Poor,Moderate,0.468409337065297
2.42424913998535,4.64849818513456,Doing,High,Medium,Auditory,Poor,Moderate,67.6864035821089
4.02942847814248,0.744741347007076,Doing,High,High,Textual,Good,Low,10.6794654534678
6.04168328842384,1.69598145567846,Listening,High,Medium,Textual,Poor,Low,5.88169669204422
0.640533702557846,2.81744534627525,Watching,Low,High,Auditory,Average,Low,81.1972976135665
0.600766106508505,2.65966560051977,Watching,High,High,Textual,Good,Low,70.1664471458658
5.96719218628743,3.22119407249326,Listening,High,High,Visual,Good,Low,23.6700343283635
1.56866559366467,2.65750802931653,Watching,Medium,Medium,Visual,Average,Moderate,55.0956913444426
4.71439745570372,4.70469055838189,Listening + Watching,Medium,Low,Textual,Poor,Low,37.0926222220315
3.84585911328956,1.58246981696564,Doing,High,Low,Auditory,Average,Moderate,15.8382161363535
5.84696580472188,1.73311112317319,Watching,Low,Medium,Auditory,Average,High,5.98475578445561
0.963113477871184,4.64332071061875,Listening + Watching,High,High,Visual,Good,High,84.7224885423713
0.995502463486018,0.845327811853653,Listening + Watching,Low,Low,Textual,Poor,Low,34.5998958010316
3.94204668592032,3.24302369857164,Listening + Watching,Medium,Medium,Visual,Poor,High,34.5316079668843
6.63001270817276,3.56781178429525,Listening + Watching,Medium,Low,Textual,Poor,Moderate,23.9030362069363
2.9634845327582,2.77493775543383,Listening + Watching,High,Medium,Auditory,Average,High,36.8764231775
2.3559004917574,3.62404345470412,Listening,Low,High,Visual,Good,High,54.887868553538
4.28615633006541,1.27739590705385,Doing,Low,Low,Textual,Good,High,5.58819401142771
6.52009534376071,4.33684504747193,Doing,Low,Medium,Auditory,Good,High,41.2662848279258
5.8748020466279,1.13011560261449,Listening,High,Medium,Textual,Poor,Moderate,6.91411524440543
6.96883691405922,2.30365599942087,Listening,Low,Low,Auditory,Poor,High,4.48185022959681
0.255723224096402,0.838659205886926,Listening + Watching,Medium,Medium,Textual,Good,Low,81.8920497961438
0.878721198518059,2.9534498546783,Watching,Low,Low,Visual,Average,Moderate,70.4246560589244
4.30532756722969,3.51385613341538,Doing,Low,Medium,Textual,Good,Low,41.1777415104222
5.76197743140356,4.73549735792881,Watching,High,Low,Visual,Average,Moderate,35.8457837071467
2.06818596191669,3.827012881532,Doing,High,High,Visual,Good,High,68.5821184015993
1.75055650743611,2.93496312404368,Listening + Watching,High,Low,Visual,Average,Moderate,66.087801750418
5.53013301573029,4.6967765772665,Watching,High,Medium,Auditory,Good,Low,32.7717394171157
0.489034791587298,2.65296577118394,Doing,High,High,Visual,Poor,Low,91.6587864969716
2.64874026831984,3.02542543894491,Doing,Low,High,Visual,Poor,Moderate,47.3662938239692
3.59008363588708,3.18244337451543,Listening + Watching,Low,Low,Visual,Poor,Low,41.6445911576372
3.96640585301723,2.34490876648955,Watching,High,Low,Auditory,Poor,Low,16.2415601647668
5.12744458187016,4.27317210754621,Listening + Watching,High,Low,Textual,Good,Moderate,38.6937671234683
2.54843549167154,1.33329172480277,Watching,Low,High,Auditory,Poor,High,18.3036377827312
4.32752197825479,2.99678985667224,Watching,High,High,Auditory,Average,High,32.3168709978993
4.1390904172576,3.75004965284237,Doing,Medium,Low,Textual,Average,High,45.0802675471814
3.87855109451086,4.5678927734446,Listening,Low,Medium,Textual,Poor,Low,34.9964024419068
4.51933472268126,4.47763278395425,Watching,Medium,High,Visual,Poor,Low,35.1293196984107
1.89019928036973,2.78933130243564,Watching,Low,Low,Visual,Poor,High,49.3333006775069
0.68407639973394,3.39422653023504,Listening + Watching,Low,Medium,Textual,Good,Moderate,84.5875717424023
0.92297453707423,2.27406981258185,Watching,Low,Low,Textual,Average,High,73.472749062589
1.64961844031192,2.6067999329609,Watching,Low,High,Auditory,Average,Moderate,44.0927455600061
3.55136575510722,4.57819606657872,Watching,Low,High,Auditory,Average,Low,55.1598127864087
5.89905497876754,4.68816796936613,Watching,Low,Low,Auditory,Good,Low,35.406743926819
4.93892406040985,4.52936326130159,Watching,Low,Medium,Textual,Good,High,36.5361868982242
5.54438016899413,1.12266887816137,Listening,High,High,Visual,Average,Moderate,3.46247813290133
2.52173180509003,4.32537809598786,Doing,High,Low,Auditory,Average,Moderate,65.1967023253053
2.892110817375,4.76763678959666,Watching,High,Low,Auditory,Average,High,57.3123409908067
2.81640501333523,2.12562362558122,Listening + Watching,Medium,Medium,Textual,Poor,Moderate,38.7125919657823
1.42392497239106,2.83390830239751,Listening + Watching,Low,Medium,Auditory,Good,Low,65.8855362576219
0.522394941190647,4.00592865115848,Watching,High,High,Textual,Average,Moderate,92.7756440359168
4.17732104050787,3.02935161904542,Watching,High,Medium,Visual,Poor,Low,22.8280533205206
6.92559511560204,4.97067584767812,Watching,High,Medium,Auditory,Average,High,29.4883958350911
1.25112496415681,2.55071014320573,Listening,Low,High,Auditory,Average,Moderate,60.8682887459924
0.422125257304989,3.7127422004332,Doing,Low,Low,Auditory,Good,High,100
5.47876860458514,4.06666013088445,Listening + Watching,Medium,High,Textual,Average,High,28.1728126166937
1.8428434461246,2.72345187091298,Listening,Medium,High,Textual,Good,Moderate,54.0775619872365
5.82454225693521,4.35642712570119,Listening,Low,Medium,Visual,Good,Moderate,27.0293900063805
4.95716300253816,2.95769566043238,Watching,Medium,Medium,Textual,Average,Moderate,28.5359538751948
6.62514740565055,2.35242858560734,Doing,High,Low,Auditory,Poor,Low,16.2774343062291
2.92159792672104,0.985206532333762,Watching,Medium,Medium,Auditory,Average,High,9.61979914423803
4.66759189220938,2.27036109357691,Listening + Watching,High,Low,Textual,Average,Low,17.0904017310224
3.30749798761157,3.80271404629978,Doing,Medium,Low,Visual,Average,High,52.4651217485356
4.45106201142895,4.64578885256048,Watching,High,Low,Textual,Poor,High,42.7327174554972
3.20223245145339,1.6325573173714,Listening + Watching,Medium,High,Textual,Good,Low,18.7937731420099
1.40156250032612,2.09855982798726,Listening,Medium,Medium,Auditory,Poor,High,50.1188581675239
3.60449217042333,1.19282447346992,Listening + Watching,Low,Medium,Auditory,Poor,Low,7.33817141203494
3.74723098991835,3.60825302403036,Listening + Watching,Low,Low,Auditory,Average,Moderate,41.5176771539086
5.69316655299511,4.82084793504466,Listening + Watching,High,Medium,Textual,Average,High,33.9329892095329
5.17509286997571,3.38428498931679,Doing,Low,Low,Textual,Poor,Low,32.1331780981994
4.68016220519596,3.27684438502802,Listening,High,Medium,Visual,Good,Moderate,21.0207147962822
0.882370959312751,2.99070468725195,Doing,Low,High,Auditory,Good,High,82.8378844343938
5.07225240557963,0.898050833084914,Listening,Low,Medium,Visual,Average,High,0
3.55210557884615,3.78276721893223,Watching,High,Low,Auditory,Good,High,46.8229269446493
6.2692867991325,3.20922294597208,Watching,Medium,High,Visual,Good,High,16.3016402903374
6.44710944550075,3.47664545985329,Listening + Watching,High,Medium,Auditory,Good,Moderate,22.2342204738655
0.48058047515232,4.5446499186234,Listening + Watching,High,High,Textual,Poor,High,99.4426747280898
5.7624267664459,4.02782354177458,Doing,High,Low,Auditory,Poor,High,41.791442110071
0.360111993916427,4.01411863469537,Listening,Low,Low,Visual,Average,Moderate,92.8249812395494
2.63347041729566,4.67232695995706,Listening,Low,Medium,Visual,Good,Moderate,50.459396965008
3.84186983178545,4.9547072815835,Listening,Low,Low,Auditory,Average,High,52.9617243404256
1.12189551052718,3.11577229382477,Listening + Watching,High,Medium,Textual,Poor,Moderate,69.4761923005374
5.24956530672663,0.989967272140246,Listening + Watching,Medium,Low,Auditory,Average,Moderate,4.51558225402792
0.157647458787756,2.56608458498946,Listening,Medium,Low,Textual,Poor,Low,100
